sample,qseqid
CMS002_021a_Rb_S136_L004,NODE_444_length_1941_cov_3.568133
CMS002_021a_Rb_S136_L004,NODE_612_length_1743_cov_8.789916
CMS002_021a_Rb_S136_L004,NODE_1681_length_1215_cov_5.045694
CMS002_021a_Rb_S136_L004,NODE_59_length_3641_cov_5.655724
CMS002_021a_Rb_S136_L004,NODE_2780_length_1002_cov_4.428108
CMS002_021a_Rb_S136_L004,NODE_1100_length_1434_cov_6.422255
CMS002_021a_Rb_S136_L004,NODE_2726_length_1010_cov_4.290461
CMS002_021a_Rb_S136_L004,NODE_144_length_2725_cov_4.374245
CMS002_021a_Rb_S136_L004,NODE_225_length_2379_cov_3.261512
CMS002_021a_Rb_S136_L004,NODE_2051_length_1126_cov_6.794090
CMS002_021a_Rb_S136_L004,NODE_2340_length_1070_cov_3.017120
CMS002_021a_Rb_S136_L004,NODE_542_length_1803_cov_5.925840
CMS002_021a_Rb_S136_L004,NODE_798_length_1590_cov_3.681428
CMS002_021a_Rb_S136_L004,NODE_1687_length_1212_cov_3.060793
CMS002_021a_Rb_S136_L004,NODE_1982_length_1143_cov_3.219512
CMS002_021a_Rb_S136_L004,NODE_1812_length_1179_cov_3.994555
CMS002_021a_Rb_S136_L004,NODE_544_length_1802_cov_3.192464
CMS002_021a_Rb_S136_L004,NODE_5038_length_757_cov_2.616176
CMS002_021a_Rb_S136_L004,NODE_642_length_1720_cov_4.577602
CMS002_021a_Rb_S136_L004,NODE_1794_length_1182_cov_4.438009
CMS002_021a_Rb_S136_L004,NODE_21456_length_331_cov_3.712598
CMS002_021a_Rb_S136_L004,NODE_2008_length_1137_cov_4.347170
CMS002_021a_Rb_S136_L004,NODE_761_length_1616_cov_4.700455
CMS002_021a_Rb_S136_L004,NODE_1944_length_1149_cov_9.006530
CMS002_021a_Rb_S136_L004,NODE_609_length_1749_cov_3.654904
CMS002_021a_Rb_S136_L004,NODE_2214_length_1092_cov_4.488670
CMS002_021a_Rb_S136_L004,NODE_112_length_2958_cov_3.667477
CMS002_021a_Rb_S136_L004,NODE_754_length_1624_cov_3.408533
CMS002_021a_Rb_S136_L004,NODE_76_length_3358_cov_3.405059
CMS002_021a_Rb_S136_L004,NODE_92_length_3216_cov_3.369863
CMS002_021a_Rb_S136_L004,NODE_730_length_1639_cov_36.089629
CMS002_021a_Rb_S136_L004,NODE_17574_length_372_cov_2.166102
CMS002_021a_Rb_S136_L004,NODE_1281_length_1352_cov_6.126275
CMS002_021a_Rb_S136_L004,NODE_335_length_2122_cov_3.564303
CMS002_021a_Rb_S136_L004,NODE_162_length_2641_cov_3.418487
CMS002_021a_Rb_S136_L004,NODE_2011_length_1136_cov_6.400378
CMS002_021a_Rb_S136_L004,NODE_2477_length_1047_cov_8.202062
CMS002_021a_Rb_S136_L004,NODE_135_length_2762_cov_8.710615
CMS002_021a_Rb_S136_L004,NODE_1744_length_1197_cov_6.859821
CMS002_021a_Rb_S136_L004,NODE_425_length_1964_cov_8.903551
CMS002_021a_Rb_S136_L004,NODE_467_length_1915_cov_3.798694
CMS002_021a_Rb_S136_L004,NODE_367_length_2067_cov_3.601508
CMS002_021a_Rb_S136_L004,NODE_2308_length_1076_cov_3.676677
CMS002_021a_Rb_S136_L004,NODE_1404_length_1303_cov_5.954323
CMS002_021a_Rb_S136_L004,NODE_4412_length_807_cov_2.200000
CMS002_021a_Rb_S136_L004,NODE_1620_length_1236_cov_3.234685
CMS002_021a_Rb_S136_L004,NODE_293_length_2204_cov_3.972261
CMS002_021a_Rb_S136_L004,NODE_1432_length_1296_cov_2.778507
CMS002_021a_Rb_S136_L004,NODE_12105_length_468_cov_2.416880
CMS002_021a_Rb_S136_L004,NODE_1267_length_1357_cov_4.231250
CMS002_021a_Rb_S136_L004,NODE_1034_length_1471_cov_3.667145
CMS002_021a_Rb_S136_L004,NODE_152_length_2702_cov_3.928381
CMS002_021a_Rb_S136_L004,NODE_1215_length_1380_cov_5.993860
CMS002_021a_Rb_S136_L004,NODE_12894_length_450_cov_3.085791
CMS002_021a_Rb_S136_L004,NODE_32_length_4460_cov_5.778234
CMS002_021a_Rb_S136_L004,NODE_118_length_2882_cov_9.997861
CMS002_021a_Rb_S136_L004,NODE_1074_length_1455_cov_4.812772
CMS002_021a_Rb_S136_L004,NODE_1012_length_1482_cov_4.161566
CMS002_021a_Rb_S136_L004,NODE_2161_length_1103_cov_3.828460
CMS002_021a_Rb_S136_L004,NODE_2673_length_1018_cov_4.563231
CMS002_021a_Rb_S136_L004,NODE_2331_length_1072_cov_3.046231
CMS002_021a_Rb_S136_L004,NODE_7_length_8335_cov_3.310487
CMS002_021a_Rb_S136_L004,NODE_2250_length_1085_cov_4.156746
CMS002_021a_Rb_S136_L004,NODE_1514_length_1271_cov_4.375209
CMS002_021a_Rb_S136_L004,NODE_292_length_2205_cov_4.390038
CMS002_021a_Rb_S136_L004,NODE_1142_length_1417_cov_5.512687
CMS002_021a_Rb_S136_L004,NODE_772_length_1610_cov_6.321592
CMS002_021a_Rb_S136_L004,NODE_945_length_1512_cov_5.855052
CMS002_021a_Rb_S136_L004,NODE_753_length_1624_cov_4.410472
CMS002_021a_Rb_S136_L004,NODE_2595_length_1030_cov_3.043022
CMS002_021a_Rb_S136_L004,NODE_174_length_2609_cov_5.732622
CMS002_021a_Rb_S136_L004,NODE_373_length_2049_cov_3.011156
CMS002_021a_Rb_S136_L004,NODE_1210_length_1382_cov_3.058238
CMS002_021a_Rb_S136_L004,NODE_415_length_1984_cov_5.715784
CMS002_021a_Rb_S136_L004,NODE_2344_length_1069_cov_4.014113
CMS002_021a_Rb_S136_L004,NODE_1779_length_1188_cov_3.023402
CMS002_021a_Rb_S136_L004,NODE_2326_length_1073_cov_7.780120
CMS002_021a_Rb_S136_L004,NODE_1499_length_1276_cov_3.079233
CMS002_021a_Rb_S136_L004,NODE_1820_length_1176_cov_7.070064
CMS002_021a_Rb_S136_L004,NODE_1701_length_1209_cov_3.707597
CMS002_021a_Rb_S136_L004,NODE_11_length_6462_cov_6.756304
CMS002_021a_Rb_S136_L004,NODE_2720_length_1011_cov_4.161670
CMS002_021a_Rb_S136_L004,NODE_2030_length_1132_cov_4.328910
CMS002_021a_Rb_S136_L004,NODE_1760_length_1193_cov_3.669355
CMS002_021a_Rb_S136_L004,NODE_1618_length_1237_cov_4.197414
CMS002_021a_Rb_S136_L004,NODE_2779_length_1002_cov_7.313514
CMS002_021a_Rb_S136_L004,NODE_2575_length_1032_cov_3.132984
CMS002_021a_Rb_S136_L004,NODE_536_length_1809_cov_3.477483
CMS002_021a_Rb_S136_L004,NODE_2721_length_1011_cov_3.274090
CMS002_021a_Rb_S136_L004,NODE_39_length_4157_cov_4.618627
CMS002_021a_Rb_S136_L004,NODE_546_length_1801_cov_3.403712
CMS002_021a_Rb_S136_L004,NODE_1979_length_1143_cov_69.763602
CMS002_021a_Rb_S136_L004,NODE_31268_length_268_cov_2.670157
CMS002_021a_Rb_S136_L004,NODE_31_length_4510_cov_7.794496
CMS002_021a_Rb_S136_L004,NODE_71_length_3462_cov_3.262925
CMS002_021a_Rb_S136_L004,NODE_426_length_1963_cov_3.292153
CMS002_021a_Rb_S136_L004,NODE_2657_length_1020_cov_4.505832
CMS002_021a_Rb_S136_L004,NODE_192_length_2536_cov_3.226108
CMS002_021a_Rb_S136_L004,NODE_391_length_2012_cov_6.718346
CMS002_021a_Rb_S136_L004,NODE_2244_length_1086_cov_3.255699
CMS002_021a_Rb_S136_L004,NODE_210_length_2421_cov_3.545222
CMS002_021a_Rb_S136_L004,NODE_520_length_1839_cov_5.244608
CMS002_021a_Rb_S136_L004,NODE_1591_length_1247_cov_3.874359
CMS002_021a_Rb_S136_L004,NODE_1026_length_1475_cov_3.776824
CMS002_021a_Rb_S136_L004,NODE_2281_length_1080_cov_44.215354
CMS002_021a_Rb_S136_L004,NODE_1525_length_1269_cov_3.081376
CMS002_021a_Rb_S136_L004,NODE_1830_length_1173_cov_4.683394
CMS002_021a_Rb_S136_L004,NODE_686_length_1674_cov_3.832185
CMS002_021a_Rb_S136_L004,NODE_392_length_2010_cov_3.274703
CMS002_021a_Rb_S136_L004,NODE_712_length_1654_cov_4.982245
CMS002_021a_Rb_S136_L004,NODE_96_length_3143_cov_5.123940
CMS002_021a_Rb_S136_L004,NODE_1184_length_1396_cov_6.307051
CMS002_021a_Rb_S136_L004,NODE_651_length_1709_cov_6.139093
CMS002_021a_Rb_S136_L004,NODE_142_length_2736_cov_3.167356
CMS002_021a_Rb_S136_L004,NODE_751_length_1625_cov_4.422481
CMS002_021a_Rb_S136_L004,NODE_1065_length_1459_cov_4.236614
CMS002_021a_Rb_S136_L004,NODE_106_length_3006_cov_3.687948
CMS002_021a_Rb_S136_L004,NODE_28428_length_278_cov_2.542289
CMS002_021a_Rb_S136_L004,NODE_1599_length_1244_cov_8.077121
CMS002_021a_Rb_S136_L004,NODE_1465_length_1287_cov_4.095041
CMS002_021a_Rb_S136_L004,NODE_893_length_1536_cov_3.952707
CMS002_021a_Rb_S136_L004,NODE_219_length_2394_cov_4.627967
CMS002_021a_Rb_S136_L004,NODE_486_length_1886_cov_3.957988
CMS002_021a_Rb_S136_L004,NODE_825_length_1573_cov_3.723930
CMS002_021a_Rb_S136_L004,NODE_1147_length_1415_cov_7.869208
CMS002_021a_Rb_S136_L004,NODE_692_length_1669_cov_3.605528
CMS002_021a_Rb_S136_L004,NODE_674_length_1686_cov_3.124301
CMS002_021a_Rb_S136_L004,NODE_2515_length_1040_cov_3.305296
CMS002_021a_Rb_S136_L004,NODE_703_length_1662_cov_4.087066
CMS002_021a_Rb_S136_L004,NODE_501_length_1864_cov_3.070509
CMS002_021a_Rb_S136_L004,NODE_2021_length_1134_cov_3.930937
CMS002_021a_Rb_S136_L004,NODE_321_length_2143_cov_3.330106
CMS002_021a_Rb_S136_L004,NODE_2453_length_1051_cov_3.703285
CMS002_021a_Rb_S136_L004,NODE_876_length_1543_cov_3.843793
CMS002_021a_Rb_S136_L004,NODE_1195_length_1390_cov_3.069307
CMS002_021a_Rb_S136_L004,NODE_19_length_5243_cov_3.237902
CMS002_021a_Rb_S136_L004,NODE_2223_length_1091_cov_7.678501
CMS002_021a_Rb_S136_L004,NODE_87_length_3239_cov_43.116698
CMS002_021a_Rb_S136_L004,NODE_2037_length_1130_cov_3.175689
CMS002_021a_Rb_S136_L004,NODE_619_length_1740_cov_7.999399
CMS002_021a_Rb_S136_L004,NODE_1056_length_1463_cov_3.211400
CMS002_021a_Rb_S136_L004,NODE_2162_length_1103_cov_3.177388
CMS002_021a_Rb_S136_L004,NODE_2574_length_1032_cov_3.575916
CMS002_021a_Rb_S136_L004,NODE_2664_length_1019_cov_3.824841
CMS002_021a_Rb_S136_L004,NODE_808_length_1585_cov_5.146552
CMS002_021a_Rb_S136_L004,NODE_2366_length_1063_cov_4.835700
CMS002_021a_Rb_S136_L004,NODE_2506_length_1042_cov_3.246632
CMS002_021a_Rb_S136_L004,NODE_242_length_2332_cov_3.220843
CMS002_021a_Rb_S136_L004,NODE_343_length_2109_cov_5.108760
CMS002_021a_Rb_S136_L004,NODE_2377_length_1062_cov_4.202030
CMS002_021a_Rb_S136_L004,NODE_1159_length_1409_cov_4.400901
CMS002_021a_Rb_S136_L004,NODE_1614_length_1241_cov_4.049828
CMS002_021a_Rb_S136_L004,NODE_445_length_1940_cov_4.604938
CMS002_021a_Rb_S136_L004,NODE_1600_length_1244_cov_6.550985
CMS002_021a_Rb_S136_L004,NODE_1105_length_1431_cov_4.709749
CMS002_021a_Rb_S136_L004,NODE_34135_length_260_cov_2.781421
CMS002_021a_Rb_S136_L004,NODE_1817_length_1177_cov_4.011818
CMS002_021a_Rb_S136_L004,NODE_1357_length_1326_cov_3.993595
CMS002_021a_Rb_S136_L004,NODE_2561_length_1034_cov_51.334378
CMS002_021a_Rb_S136_L004,NODE_641_length_1720_cov_5.906269
CMS002_021a_Rb_S136_L004,NODE_2642_length_1022_cov_5.953439
CMS002_021a_Rb_S136_L004,NODE_1737_length_1199_cov_6.958111
CMS002_021a_Rb_S136_L004,NODE_2593_length_1030_cov_8.386149
CMS002_021a_Rb_S136_L004,NODE_2488_length_1045_cov_6.710744
CMS002_021a_Rb_S136_L004,NODE_1064_length_1459_cov_6.573082
CMS002_021a_Rb_S136_L004,NODE_2318_length_1074_cov_5.090271
CMS002_021a_Rb_S136_L004,NODE_2088_length_1118_cov_3.069164
CMS002_021a_Rb_S136_L004,NODE_1778_length_1188_cov_3.032403
CMS002_021a_Rb_S136_L004,NODE_2463_length_1049_cov_5.944444
CMS002_021a_Rb_S136_L004,NODE_1106_length_1431_cov_3.727474
CMS002_021a_Rb_S136_L004,NODE_993_length_1492_cov_6.987986
CMS002_021a_Rb_S136_L004,NODE_1682_length_1215_cov_4.590510
CMS002_021a_Rb_S136_L004,NODE_1331_length_1335_cov_3.360095
CMS002_021a_Rb_S136_L004,NODE_65_length_3493_cov_6.065867
CMS002_021a_Rb_S136_L004,NODE_1613_length_1241_cov_8.895189
CMS002_021a_Rb_S136_L004,NODE_1149_length_1415_cov_3.582960
CMS002_021a_Rb_S136_L004,NODE_326_length_2133_cov_6.891537
CMS002_021a_Rb_S136_L004,NODE_2643_length_1022_cov_3.158730
CMS002_021a_Rb_S136_L004,NODE_30982_length_269_cov_2.692708
CMS002_021a_Rb_S136_L004,NODE_51_length_3769_cov_4.758938
CMS002_021a_Rb_S136_L004,NODE_1096_length_1438_cov_8.138134
CMS002_021a_Rb_S136_L004,NODE_30098_length_272_cov_2.046154
CMS002_021a_Rb_S136_L004,NODE_527_length_1833_cov_3.294989
CMS002_021a_Rb_S136_L004,NODE_884_length_1540_cov_3.254272
CMS002_021a_Rb_S136_L004,NODE_428_length_1962_cov_4.868435
CMS002_021a_Rb_S136_L004,NODE_2660_length_1020_cov_3.124072
CMS002_021a_Rb_S136_L004,NODE_1771_length_1190_cov_5.394429
CMS002_021a_Rb_S136_L004,NODE_1431_length_1296_cov_6.410993
CMS002_021a_Rb_S136_L004,NODE_2136_length_1108_cov_82.989331
CMS002_021a_Rb_S136_L004,NODE_1178_length_1400_cov_6.467876
CMS002_021a_Rb_S136_L004,NODE_835_length_1567_cov_4.205369
CMS002_021a_Rb_S136_L004,NODE_1929_length_1151_cov_3.272812
CMS002_021a_Rb_S136_L004,NODE_126_length_2825_cov_4.617540
CMS002_021a_Rb_S136_L004,NODE_531_length_1815_cov_3.172612
CMS002_021a_Rb_S136_L004,NODE_1973_length_1144_cov_5.808810
CMS002_021a_Rb_S136_L004,NODE_1844_length_1170_cov_5.143641
CMS002_021a_Rb_S136_L004,NODE_317_length_2149_cov_3.000965
CMS002_021a_Rb_S136_L004,NODE_553_length_1793_cov_5.195221
CMS002_021a_Rb_S136_L004,NODE_2068_length_1122_cov_3.594258
CMS002_021a_Rb_S136_L004,NODE_2036_length_1130_cov_4.918329
CMS002_021a_Rb_S136_L004,NODE_605_length_1753_cov_2.263723
CMS002_021a_Rb_S136_L004,NODE_1482_length_1280_cov_6.483791
CMS002_021a_Rb_S136_L004,NODE_1655_length_1223_cov_3.468586
CMS002_021a_Rb_S136_L004,NODE_1883_length_1162_cov_3.024885
CMS002_021a_Rb_S136_L004,NODE_12145_length_467_cov_2.058974
CMS002_021a_Rb_S136_L004,NODE_52_length_3761_cov_6.010586
CMS002_021a_Rb_S136_L004,NODE_2573_length_1032_cov_4.230366
CMS002_021a_Rb_S136_L004,NODE_988_length_1495_cov_345.944288
CMS002_021a_Rb_S136_L004,NODE_414_length_1988_cov_36.396651
CMS002_021a_Rb_S136_L004,NODE_880_length_1542_cov_34.017065
CMS002_021a_Rb_S136_L004,NODE_627_length_1730_cov_5.300665
CMS002_021a_Rb_S136_L004,NODE_234_length_2360_cov_3.789750
CMS002_021a_Rb_S136_L004,NODE_2185_length_1098_cov_9.341822
CMS002_021a_Rb_S136_L004,NODE_1440_length_1294_cov_4.533279
CMS002_021a_Rb_S136_L004,NODE_21342_length_332_cov_4.349020
CMS002_021a_Rb_S136_L004,NODE_1213_length_1381_cov_6.667945
CMS002_021a_Rb_S136_L004,NODE_2390_length_1061_cov_3.144309
CMS002_021a_Rb_S136_L004,NODE_1176_length_1401_cov_38.484894
CMS002_021a_Rb_S136_L004,NODE_9_length_6820_cov_8.218745
CMS002_021a_Rb_S136_L004,NODE_2251_length_1085_cov_3.418651
CMS002_021a_Rb_S136_L004,NODE_1112_length_1429_cov_4.465237
CMS002_021a_Rb_S136_L004,NODE_1659_length_1220_cov_7.293088
CMS002_021a_Rb_S136_L004,NODE_589_length_1767_cov_9.194675
CMS002_021a_Rb_S136_L004,NODE_10_length_6678_cov_6.761248
CMS002_021a_Rb_S136_L004,NODE_345_length_2107_cov_4.212315
CMS002_021a_Rb_S136_L004,NODE_681_length_1676_cov_5.110694
CMS002_021a_Rb_S136_L004,NODE_1208_length_1382_cov_3.701916
CMS002_021a_Rb_S136_L004,NODE_33_length_4455_cov_7.366377
CMS002_021a_Rb_S136_L004,NODE_1423_length_1297_cov_3.417213
CMS002_021a_Rb_S136_L004,NODE_1321_length_1339_cov_3.255943
CMS002_021a_Rb_S136_L004,NODE_1840_length_1171_cov_3.933272
CMS002_021a_Rb_S136_L004,NODE_231_length_2367_cov_3.075983
CMS002_021a_Rb_S136_L004,NODE_2777_length_1003_cov_9.363931
CMS002_021a_Rb_S136_L004,NODE_1558_length_1258_cov_8.026249
CMS002_021a_Rb_S136_L004,NODE_157_length_2669_cov_3.045525
CMS002_021a_Rb_S136_L004,NODE_474_length_1901_cov_3.711623
CMS002_021a_Rb_S136_L004,NODE_402_length_2000_cov_3.001560
CMS002_021a_Rb_S136_L004,NODE_2681_length_1017_cov_3.010638
CMS002_021a_Rb_S136_L004,NODE_756_length_1621_cov_3.351036
CMS002_021a_Rb_S136_L004,NODE_264_length_2261_cov_3.244505
CMS002_021a_Rb_S136_L004,NODE_1816_length_1178_cov_3.021798
CMS002_021a_Rb_S136_L004,NODE_2411_length_1058_cov_3.746177
CMS002_021a_Rb_S136_L004,NODE_757_length_1619_cov_9.304799
CMS002_021a_Rb_S136_L004,NODE_214_length_2417_cov_8.634615
CMS002_021a_Rb_S136_L004,NODE_863_length_1548_cov_6.596193
CMS002_021a_Rb_S136_L004,NODE_1197_length_1388_cov_3.069413
CMS002_021a_Rb_S136_L004,NODE_2144_length_1106_cov_4.370262
CMS002_021a_Rb_S136_L004,NODE_770_length_1611_cov_82.215776
CMS002_021a_Rb_S136_L004,NODE_18731_length_359_cov_2.918440
CMS002_021a_Rb_S136_L004,NODE_485_length_1886_cov_9.586512
CMS002_021a_Rb_S136_L004,NODE_37212_length_252_cov_2.045714
CMS002_021a_Rb_S136_L004,NODE_934_length_1518_cov_7.814018
CMS002_021a_Rb_S136_L004,NODE_940_length_1515_cov_3.166898
CMS002_021a_Rb_S136_L004,NODE_160_length_2651_cov_7.832556
CMS002_021a_Rb_S136_L004,NODE_4325_length_817_cov_9.560811
CMS002_021a_Rb_S136_L004,NODE_17501_length_373_cov_2.206081
CMS002_021a_Rb_S136_L004,NODE_1167_length_1406_cov_3.106847
CMS002_021a_Rb_S136_L004,NODE_1362_length_1322_cov_4.144578
CMS002_021a_Rb_S136_L004,NODE_13472_length_438_cov_2.695291
CMS002_021a_Rb_S136_L004,NODE_558_length_1787_cov_40.140351
CMS002_021a_Rb_S136_L004,NODE_1104_length_1431_cov_7.447563
CMS002_021a_Rb_S136_L004,NODE_1489_length_1278_cov_5.246461
CMS002_021a_Rb_S136_L004,NODE_596_length_1759_cov_3.414982
CMS002_021a_Rb_S136_L004,NODE_2231_length_1089_cov_3.375494
CMS002_021a_Rb_S136_L004,NODE_1533_length_1266_cov_3.508831
CMS002_021a_Rb_S136_L004,NODE_1464_length_1287_cov_5.009091
CMS002_021a_Rb_S136_L004,NODE_1202_length_1384_cov_7.475134
CMS002_021a_Rb_S136_L004,NODE_1412_length_1300_cov_3.148814
CMS002_021a_Rb_S136_L004,NODE_1515_length_1271_cov_4.182580
CMS002_021a_Rb_S136_L004,NODE_63_length_3540_cov_5.928386
CMS002_021a_Rb_S136_L004,NODE_150_length_2704_cov_5.585839
CMS002_021a_Rb_S136_L004,NODE_1333_length_1334_cov_6.389021
CMS002_021a_Rb_S136_L004,NODE_336_length_2120_cov_3.109643
CMS002_021a_Rb_S136_L004,NODE_545_length_1801_cov_3.500580
CMS002_021a_Rb_S136_L004,NODE_21465_length_331_cov_2.185039
CMS002_021a_Rb_S136_L004,NODE_140_length_2741_cov_3.097222
CMS002_021a_Rb_S136_L004,NODE_1039_length_1469_cov_2.021552
CMS002_021a_Rb_S136_L004,NODE_130_length_2786_cov_3.410853
CMS002_021a_Rb_S136_L004,NODE_2585_length_1031_cov_3.030398
CMS002_021a_Rb_S136_L004,NODE_689_length_1670_cov_3.560578
CMS002_021a_Rb_S136_L004,NODE_83_length_3252_cov_5.416063
CMS002_021a_Rb_S136_L004,NODE_787_length_1596_cov_4.495063
CMS002_021a_Rb_S136_L004,NODE_806_length_1586_cov_4.542081
CMS002_021a_Rb_S136_L004,NODE_1471_length_1285_cov_3.411424
CMS002_021a_Rb_S136_L004,NODE_2354_length_1065_cov_7.144737
CMS002_021a_Rb_S136_L004,NODE_1495_length_1277_cov_5.220000
CMS002_021a_Rb_S136_L004,NODE_236_length_2354_cov_3.057532
CMS002_021a_Rb_S136_L004,NODE_1013_length_1482_cov_3.557295
CMS002_021a_Rb_S136_L004,NODE_2313_length_1075_cov_9.903808
CMS002_021a_Rb_S136_L004,NODE_552_length_1794_cov_6.185207
CMS002_021a_Rb_S136_L004,NODE_803_length_1589_cov_7.441799
CMS002_021a_Rb_S136_L004,NODE_25_length_4710_cov_7.495791
CMS002_021a_Rb_S136_L004,NODE_1829_length_1173_cov_4.812956
CMS002_021a_Rb_S136_L004,NODE_1617_length_1239_cov_3.537005
CMS002_021a_Rb_S136_L004,NODE_2637_length_1023_cov_4.552854
CMS002_021a_Rb_S136_L004,NODE_500_length_1864_cov_5.532736
CMS002_021a_Rb_S136_L004,NODE_18_length_5417_cov_3.443820
CMS002_021a_Rb_S136_L004,NODE_899_length_1534_cov_4.478380
CMS002_021a_Rb_S136_L004,NODE_27854_length_281_cov_2.122549
CMS002_021a_Rb_S136_L004,NODE_18041_length_367_cov_4.027586
CMS002_021a_Rb_S136_L004,NODE_2584_length_1031_cov_5.580713
CMS002_021a_Rb_S136_L004,NODE_2107_length_1114_cov_3.289296
CMS002_021a_Rb_S136_L004,NODE_1205_length_1383_cov_3.649311
CMS002_021a_Rb_S136_L004,NODE_136_length_2761_cov_6.318182
CMS002_021a_Rb_S136_L004,NODE_125_length_2829_cov_4.603561
CMS002_021a_Rb_S136_L004,NODE_2389_length_1061_cov_3.303862
CMS002_021a_Rb_S136_L004,NODE_2563_length_1034_cov_3.546499
CMS002_021a_Rb_S136_L004,NODE_722_length_1648_cov_3.330363
CMS002_021a_Rb_S136_L004,NODE_499_length_1866_cov_3.144215
CMS002_021a_Rb_S136_L004,NODE_197_length_2497_cov_3.838017
CMS002_021a_Rb_S136_L004,NODE_1804_length_1181_cov_3.692029
CMS002_021a_Rb_S136_L004,NODE_2177_length_1100_cov_7.474096
CMS002_021a_Rb_S136_L004,NODE_2091_length_1117_cov_3.498077
CMS002_021a_Rb_S136_L004,NODE_3652_length_887_cov_3.565432
CMS002_021a_Rb_S136_L004,NODE_2722_length_1011_cov_3.133833
CMS002_021a_Rb_S136_L004,NODE_625_length_1735_cov_3.551870
CMS002_021a_Rb_S136_L004,NODE_1334_length_1334_cov_3.047733
CMS002_021a_Rb_S136_L004,NODE_2396_length_1060_cov_4.816887
CMS002_021a_Rb_S136_L004,NODE_1990_length_1142_cov_3.062911
CMS002_021a_Rb_S136_L004,NODE_1284_length_1351_cov_8.715071
CMS002_021a_Rb_S136_L004,NODE_58_length_3654_cov_3.031870
CMS002_021a_Rb_S136_L004,NODE_1711_length_1207_cov_5.211504
CMS002_021a_Rb_S136_L004,NODE_2301_length_1077_cov_4.845000
CMS002_021a_Rb_S136_L004,NODE_2704_length_1013_cov_3.918803
CMS002_021a_Rb_S136_L004,NODE_406_length_1996_cov_8.412194
CMS002_021a_Rb_S136_L004,NODE_2513_length_1040_cov_5.860852
CMS002_021a_Rb_S136_L004,NODE_1573_length_1253_cov_4.225340
CMS002_021a_Rb_S136_L004,NODE_11791_length_475_cov_4.218593
CMS002_021a_Rb_S136_L004,NODE_2514_length_1040_cov_3.741433
CMS002_021a_Rb_S136_L004,NODE_995_length_1492_cov_4.562544
CMS002_021a_Rb_S136_L004,NODE_1387_length_1312_cov_7.651822
CMS002_021a_Rb_S136_L004,NODE_2368_length_1063_cov_4.269777
CMS002_021a_Rb_S136_L004,NODE_327_length_2133_cov_6.463035
CMS002_021a_Rb_S136_L004,NODE_969_length_1504_cov_4.361598
CMS002_021a_Rb_S136_L004,NODE_5197_length_746_cov_2.080717
CMS002_021a_Rb_S136_L004,NODE_268_length_2252_cov_5.061149
CMS002_021a_Rb_S136_L004,NODE_2378_length_1062_cov_3.632487
CMS002_021a_Rb_S136_L004,NODE_484_length_1887_cov_4.257459
CMS002_021a_Rb_S136_L004,NODE_481_length_1889_cov_3.942053
CMS002_021a_Rb_S136_L004,NODE_1183_length_1397_cov_3.278030
CMS002_021a_Rb_S136_L004,NODE_2526_length_1038_cov_3.385016
CMS002_021a_Rb_S136_L004,NODE_261_length_2269_cov_5.479471
CMS002_021a_Rb_S136_L004,NODE_478_length_1899_cov_4.691548
CMS002_021a_Rb_S136_L004,NODE_937_length_1516_cov_6.093815
CMS002_021a_Rb_S136_L004,NODE_2397_length_1060_cov_4.416073
CMS002_021a_Rb_S136_L004,NODE_10774_length_502_cov_2.705882
CMS002_021a_Rb_S136_L004,NODE_2509_length_1041_cov_3.133817
CMS002_021a_Rb_S136_L004,NODE_1667_length_1219_cov_3.115587
CMS002_021a_Rb_S136_L004,NODE_27_length_4667_cov_7.944009
CMS002_021a_Rb_S136_L004,NODE_74_length_3411_cov_3.517996
CMS002_021a_Rb_S136_L004,NODE_1263_length_1358_cov_36.236534
CMS002_021a_Rb_S136_L004,NODE_620_length_1740_cov_3.549609
CMS002_021a_Rb_S136_L004,NODE_111_length_2965_cov_3.048476
CMS002_021a_Rb_S136_L004,NODE_41_length_4083_cov_3.488018
CMS002_021a_Rb_S136_L004,NODE_432_length_1955_cov_8.611821
CMS002_021a_Rb_S136_L004,NODE_901_length_1533_cov_9.581044
CMS002_021a_Rb_S136_L004,NODE_2754_length_1006_cov_4.160388
CMS002_021a_Rb_S136_L004,NODE_223_length_2382_cov_4.159219
CMS002_021a_Rb_S136_L004,NODE_1388_length_1312_cov_2.917409
CMS002_021a_Rb_S136_L004,NODE_72_length_3458_cov_9.717539
CMS002_021a_Rb_S136_L004,NODE_374_length_2046_cov_4.044693
CMS002_021a_Rb_S136_L004,NODE_506_length_1861_cov_5.195628
CMS002_021a_Rb_S136_L004,NODE_355_length_2085_cov_6.007968
CMS002_021a_Rb_S136_L004,NODE_2376_length_1062_cov_6.151269
CMS002_021a_Rb_S136_L004,NODE_7188_length_632_cov_5.618018
CMS002_021a_Rb_S136_L004,NODE_1590_length_1247_cov_5.800855
CMS002_021a_Rb_S136_L004,NODE_811_length_1582_cov_3.458472
CMS002_021a_Rb_S136_L004,NODE_14411_length_420_cov_4.530612
CMS002_021a_Rb_S136_L004,NODE_1385_length_1313_cov_5.834142
CMS002_021a_Rb_S136_L004,NODE_902_length_1533_cov_5.310440
CMS002_021a_Rb_S136_L004,NODE_233_length_2360_cov_7.908892
CMS002_021a_Rb_S136_L004,NODE_2626_length_1025_cov_3.686709
CMS002_021a_Rb_S136_L004,NODE_519_length_1843_cov_9.333522
